TENDER_BIZPORTAL_ID,TENDER_COUNTRY,ESTIMATED_LANGUAGE,TENDER_DATE_OF_AWARD,TENDER_TITLE,TENDER_DESCRIPTION,AI_MATCH_TERMS,SEARCH_TEXT,AI_REVIEW_LABEL,PROCUREMENT_CONTENT
118453359,US,English/Latin,2023-12-06,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510106858!COVER,SEAT FRAME,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510106858!COVER,SEAT FRAME,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
19275375,US,English/Latin,2011-10-26,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4519467663!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4519467663!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
10147016,US,English/Latin,2018-06-03,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502582746!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502582746!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
6640718,US,English/Latin,2012-12-07,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500104626!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500104626!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51137758,US,Other/Unknown Latin,2018-06-05,FIBER OPTIC CABLE MANUFACTURING,"8505563688!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"FIBER OPTIC CABLE MANUFACTURING 
8505563688!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51342832,US,English/Latin,2019-06-06,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8506589455!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8506589455!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
76167230,IT,English/Latin,2020-06-11,Italy-Rome: Event services,"Appalto specifico a valere sull'accordo quadro con un unico operatore economico ai sensi dell'art. 54, comma 3 del D.Lgs. n. 50/2016, stipulato all'esito di una procedura aperta sopra soglia per l'affidamento del servizio di organizzazione di eventi, di comunicazione e di grafica e stampa. CIG: 7443577A0D. CIG derivato: 832602987B.",core_ai_en: \bAI\b,"Italy-Rome: Event services 
Appalto specifico a valere sull'accordo quadro con un unico operatore economico ai sensi dell'art. 54, comma 3 del D.Lgs. n. 50/2016, stipulato all'esito di una procedura aperta sopra soglia per l'affidamento del servizio di organizzazione di eventi, di comunicazione e di grafica e stampa. CIG: 7443577A0D. CIG derivato: 832602987B.",明显误报：非英语普通词 ai,其他/需人工查看描述
93080319,IT,English/Latin,2023-02-08,Italy-Naples: School catering services,"Affidamento, in dieci lotti, del servizio di refezione scolastica ottobre 2022 /giugno 2025 mediante la conclusione di accordi quadro, uno per lotto, ai sensi dell'art. 54 comma 3, del D.Lgs n. 50/2016.",core_ai_en: \bAI\b,"Italy-Naples: School catering services 
Affidamento, in dieci lotti, del servizio di refezione scolastica ottobre 2022 /giugno 2025 mediante la conclusione di accordi quadro, uno per lotto, ai sensi dell'art. 54 comma 3, del D.Lgs n. 50/2016.",明显误报：非英语普通词 ai,其他/需人工查看描述
51125385,US,English/Latin,2019-06-07,AIRCRAFT MANUFACTURING,"4546263784!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
4546263784!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
93074757,US,English/Latin,2023-02-22,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8509717763!COVER,SEAT FRAME,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8509717763!COVER,SEAT FRAME,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51406557,US,English/Latin,2023-12-08,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505935469!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505935469!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21912307,US,English/Latin,2017-07-20,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504587940!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504587940!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21916809,US,English/Latin,2017-07-20,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504584885!RETAINER,PACKING,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504584885!RETAINER,PACKING,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
86483310,US,English/Latin,2022-02-25,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508903172!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508903172!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
93126250,IT,Spanish/Latin,2023-05-08,Italy-Rome: Bitumen and asphalt,"Con determina a contrarre n. 14/AAG del 08/07/2021, questa Amministrazione ha deliberato di affidare la fornitura comprensiva di trasporto e scarico franco destino, di conglomerato bituminoso a freddo in sacchi, tramite la stipula di un Accordo Quadro, con unico operatore, ai sensi dell'Art. 54, comma 3, del D.lgs. 50/2016.L'affidamento avverrà mediante procedura aperta e con applicazione del criterio del prezzo più basso, ai sensi degli artt. 60 e 95 del d.lgs. 18 aprile 2016, n. 50 - Codice dei contratti pubblici (in seguito: Codice). Il luogo consegna della fornitura è il territorio italiano presso i siti dislocati sulla rete di Autostrade per l'Italia [codice NUTS IT].Il Responsabile del procedimento per la fase di gara, ai sensi dell'art. 31 del Codice, è il dott. Paolantonio MAZZARELLA.",core_ai_en: \bAI\b,"Italy-Rome: Bitumen and asphalt 
Con determina a contrarre n. 14/AAG del 08/07/2021, questa Amministrazione ha deliberato di affidare la fornitura comprensiva di trasporto e scarico franco destino, di conglomerato bituminoso a freddo in sacchi, tramite la stipula di un Accordo Quadro, con unico operatore, ai sensi dell'Art. 54, comma 3, del D.lgs. 50/2016.L'affidamento avverrà mediante procedura aperta e con applicazione del criterio del prezzo più basso, ai sensi degli artt. 60 e 95 del d.lgs. 18 aprile 2016, n. 50 - Codice dei contratti pubblici (in seguito: Codice). Il luogo consegna della fornitura è il territorio italiano presso i siti dislocati sulla rete di Autostrade per l'Italia [codice NUTS IT].Il Responsabile del procedimento per la fase di gara, ai sensi dell'art. 31 del Codice, è il dott. Paolantonio MAZZARELLA.",明显误报：非英语普通词 ai,其他/需人工查看描述
86511166,US,English/Latin,2022-02-28,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508908772!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508908772!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
20215203,US,English/Latin,2017-07-25,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504457698!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504457698!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
54112698,US,English/Latin,2019-06-13,AIRCRAFT MANUFACTURING,"SUPPORT,CPLG,SGL,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
SUPPORT,CPLG,SGL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
118631406,US,English/Latin,2023-12-12,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510324812!COVER,SEAT FRAME,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510324812!COVER,SEAT FRAME,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
118632549,US,English/Latin,2023-12-12,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510325920!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510325920!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
76251328,IT,English/Latin,2020-09-07,Italy-Milan: Legal services,"L'appalto, distinto in 8 (otto) lotti, ha ad oggetto la stipula di un accordo quadro, ai sensi dell'art. 54 del D.Lgs. n. 50/2016 per l'affidamento dei servizi legali in ambito stragiudiziale, come meglio descritto negli atti di gara, in favore delle amministrazioni di cui all'allegato A1 della L.R. n. 30/2006.",core_ai_en: \bAI\b,"Italy-Milan: Legal services 
L'appalto, distinto in 8 (otto) lotti, ha ad oggetto la stipula di un accordo quadro, ai sensi dell'art. 54 del D.Lgs. n. 50/2016 per l'affidamento dei servizi legali in ambito stragiudiziale, come meglio descritto negli atti di gara, in favore delle amministrazioni di cui all'allegato A1 della L.R. n. 30/2006.",明显误报：非英语普通词 ai,其他/需人工查看描述
51322912,US,English/Latin,2018-06-15,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505602958!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505602958!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
87396540,IT,English/Latin,2022-03-25,Italy-Milan: Technical support services,"l'appalto ha ad oggetto la stipula di un Accordo Quadro multioperatore economico, ai sensi dell'art. 54 comma 4 del D.Lgs 50/2016 - per l'affidamento dei Servizi tecnici di supporto al RUP come meglio descritto negli atti di gara, in favore degli Enti del Servizio Sanitario della Regione Lombardia",core_ai_en: \bAI\b,"Italy-Milan: Technical support services 
l'appalto ha ad oggetto la stipula di un Accordo Quadro multioperatore economico, ai sensi dell'art. 54 comma 4 del D.Lgs 50/2016 - per l'affidamento dei Servizi tecnici di supporto al RUP come meglio descritto negli atti di gara, in favore degli Enti del Servizio Sanitario della Regione Lombardia",明显误报：非英语普通词 ai,其他/需人工查看描述
51322924,US,English/Latin,2018-06-20,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505603406!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505603406!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
19986764,US,English/Latin,2016-06-16,Aircraft Manufacturing,"8503346012!BRACKET ASSEMBLY,AI",core_ai_en: \bAI\b,"Aircraft Manufacturing 
8503346012!BRACKET ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
81684513,US,English/Latin,2021-04-19,AIRCRAFT MANUFACTURING,"4553214181!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
4553214181!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
4373812,IT,Spanish/Latin,,I-Rome: parts of railway or tramway locomotives or rolling stock; railways traffic-control equipment,Accordo quadro ai sensi dell'art. 222 del D.Lgs. 163/2006 avente ad oggetto l'affidamento della fornitura di particolari vari per motori Diesel: CIG 3865620A87.,core_ai_en: \bAI\b,"I-Rome: parts of railway or tramway locomotives or rolling stock; railways traffic-control equipment 
Accordo quadro ai sensi dell'art. 222 del D.Lgs. 163/2006 avente ad oggetto l'affidamento della fornitura di particolari vari per motori Diesel: CIG 3865620A87.",明显误报：非英语普通词 ai,其他/需人工查看描述
16715209,US,English/Latin,2016-06-20,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502941470!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502941470!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
9205333,US,English/Latin,2017-08-04,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502461931!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502461931!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
16911124,US,English/Latin,2017-07-31,Other Aircraft Part and Auxiliary Equipment Manufacturing,"BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
87442571,US,English/Latin,2022-03-08,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508921830!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508921830!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
87442653,US,English/Latin,2022-03-08,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508927414!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508927414!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
76345302,IT,English/Latin,2020-09-24,Italy-Rome: System maintenance services,"Procedura aperta, ai sensi dell'art. 3, lett. sss) dell'art. 60 e dell'art. 122 del D.Lgs. n. 50/16, per l'affidamento del servizio di manutenzione software di bigliettazione elettronica: sistema centrale e sottosistema periferico di ATAC SpA, della durata di 36 mesi, da esperire mediante il sistema dell'e-Procurement.",core_ai_en: \bAI\b,"Italy-Rome: System maintenance services 
Procedura aperta, ai sensi dell'art. 3, lett. sss) dell'art. 60 e dell'art. 122 del D.Lgs. n. 50/16, per l'affidamento del servizio di manutenzione software di bigliettazione elettronica: sistema centrale e sottosistema periferico di ATAC SpA, della durata di 36 mesi, da esperire mediante il sistema dell'e-Procurement.",明显误报：非英语普通词 ai,设施维护/清洁/安保/邮政服务
89743771,US,English/Latin,2023-03-07,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8509269259!LANYARD ASSEMBLY,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8509269259!LANYARD ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
81733997,US,English/Latin,2021-04-23,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508152384!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508152384!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
87467396,US,English/Latin,2022-03-09,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508930196!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508930196!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51016636,US,English/Latin,2018-06-28,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505634081!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505634081!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
20535801,US,English/Latin,2016-06-28,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8503383246!SPRING,HELICAL,C,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8503383246!SPRING,HELICAL,C,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
104361098,IT,Spanish/Latin,2023-02-23,Italy-Rome: Restructuring work,"Procedura aperta, suddivisa in 3 lotti ai sensi dell'art. 60, comma 1, D. Lgs. 50/2016, per l'affidamento di un Accordo Quadro, di cui all'art. 54, D.Lgs. 50/2016, per lavori di manutenzione ordinaria e straordinaria sugli immobili in uso alle Amministrazioni dello Stato, nonché su quelli i cui interventi sono gestiti dall'Agenzia del Demanio, ex art. 12, comma 5, D.L. 98/2011, convertito con Legge 111/2011, così come modificato dalla Legge n. 190/2014, compresi nel territorio di competenza della Direzione Regionale Lazio /escluso comune di Roma)",core_ai_en: \bAI\b,"Italy-Rome: Restructuring work 
Procedura aperta, suddivisa in 3 lotti ai sensi dell'art. 60, comma 1, D. Lgs. 50/2016, per l'affidamento di un Accordo Quadro, di cui all'art. 54, D.Lgs. 50/2016, per lavori di manutenzione ordinaria e straordinaria sugli immobili in uso alle Amministrazioni dello Stato, nonché su quelli i cui interventi sono gestiti dall'Agenzia del Demanio, ex art. 12, comma 5, D.L. 98/2011, convertito con Legge 111/2011, così come modificato dalla Legge n. 190/2014, compresi nel territorio di competenza della Direzione Regionale Lazio /escluso comune di Roma)",明显误报：非英语普通词 ai,其他/需人工查看描述
51076877,GB,English/Latin,2019-07-01,BALL AND ROLLER BEARING MANUFACTURING,"8506613721!BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"BALL AND ROLLER BEARING MANUFACTURING 
8506613721!BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
19850182,US,English/Latin,2017-08-17,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504662880!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504662880!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
118869805,US,English/Latin,2023-12-19,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510336247!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510336247!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
76465341,IT,English/Latin,2020-11-26,"Italy-Rome: Architectural, engineering and surveying services","Procedura aperta, ai sensi dell'art. 60 del D.Lgs. 50/2016 e ss.mm.ii., per l'affidamento del servizio di verifica della vulnerabilità sismica, diagnosi energetica, rilievo geometrico, architettonico, tecnologico ed impiantistico da restituire in modalità BIM, e progettazione di fattibilità tecnico-economica da restituire in modalità BIM per taluni beni immobili di proprietà dello Stato siti nell'ambito territoriale di Roma capitale.",core_ai_en: \bAI\b,"Italy-Rome: Architectural, engineering and surveying services 
Procedura aperta, ai sensi dell'art. 60 del D.Lgs. 50/2016 e ss.mm.ii., per l'affidamento del servizio di verifica della vulnerabilità sismica, diagnosi energetica, rilievo geometrico, architettonico, tecnologico ed impiantistico da restituire in modalità BIM, e progettazione di fattibilità tecnico-economica da restituire in modalità BIM per taluni beni immobili di proprietà dello Stato siti nell'ambito territoriale di Roma capitale.",明显误报：非英语普通词 ai,其他/需人工查看描述
